연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2010,고령운전사고,1123,83,0.66,0,0,0,123,0.66,,,,,,,,,,,,,
2010,고령보행사고,1123,49,0.56,3,0.31,6.12,46,0.58,,,,,,,,,,,,,
2010,뺑소니사고,1123,49,0.42,0,0,0,87,0.46,,,,,,,,,,,,,
2010,무면허사고,1123,39,0.44,0,0,0,56,0.42,,,,,,,,,,,,,
2010,전체,1124,1293,0.58,16,0.29,1.24,1780,0.51,369.42,137.42,1,48,151,174,706,70,112,446,813,34,0
2010,어린이사고,1124,65,0.46,1,0.79,1.54,69,0.4,,,,,,,,,,,,,
2010,노인사고,1124,128,0.5,5,0.29,3.91,130,0.47,,,,,,,,,,,,,
2010,보행자사고,1124,454,0.9,11,0.53,2.42,474,0.93,,,,,,,,,,,,,
2010,자전거사고,1124,16,0.6,0,0,0,17,0.62,,,,,,,,,,,,,
2010,야간사고,1124,691,0.62,9,0.3,1.3,994,0.57,,,,,,,,,,,,,
2010,어린이보행사고,1124,40,0.61,1,1.27,2.5,40,0.6,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1124,5,0.68,1,11.11,20,4,0.53,,,,,,,,,,,,,
2010,고령운전사고,1124,96,0.76,1,0.18,1.04,156,0.84,,,,,,,,,,,,,
2010,고령보행사고,1124,80,0.91,3,0.31,3.75,78,0.98,,,,,,,,,,,,,
2010,뺑소니사고,1124,33,0.28,1,0.37,3.03,48,0.25,,,,,,,,,,,,,
2010,무면허사고,1124,43,0.48,0,0,0,64,0.48,,,,,,,,,,,,,
2010,전체,1125,1123,0.5,12,0.22,1.07,1702,0.49,424.5,135.54,0,35,185,154,598,61,61,327,761,35,0
2010,어린이사고,1125,58,0.41,0,0,0,67,0.39,,,,,,,,,,,,,
2010,노인사고,1125,87,0.34,1,0.06,1.15,93,0.34,,,,,,,,,,,,,
2010,보행자사고,1125,333,0.66,6,0.29,1.8,345,0.68,,,,,,,,,,,,,
2010,자전거사고,1125,32,1.2,0,0,0,34,1.24,,,,,,,,,,,,,
2010,야간사고,1125,621,0.56,10,0.33,1.61,1011,0.58,,,,,,,,,,,,,
2010,어린이보행사고,1125,37,0.56,0,0,0,39,0.58,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1125,3,0.41,0,0,0,3,0.39,,,,,,,,,,,,,
2010,고령운전사고,1125,46,0.36,0,0,0,68,0.36,,,,,,,,,,,,,
2010,고령보행사고,1125,43,0.49,1,0.1,2.33,43,0.54,,,,,,,,,,,,,
2010,뺑소니사고,1125,45,0.38,0,0,0,69,0.37,,,,,,,,,,,,,
2010,무면허사고,1125,35,0.39,0,0,0,58,0.44,,,,,,,,,,,,,
2010,전체,1200,13847,6.1,244,4.43,1.76,19885,5.64,399.47,107.64,9,666,1767,1876,7045,1029,945,3923,9461,463,0
2010,어린이사고,1200,705,5,4,3.17,0.57,809,4.71,,,,,,,,,,,,,
2010,노인사고,1200,1397,5.41,63,3.6,4.51,1448,5.29,,,,,,,,,,,,,
2010,보행자사고,1200,4003,7.94,116,5.57,2.9,4062,7.98,,,,,,,,,,,,,
2010,자전거사고,1200,127,4.77,8,10.96,6.3,122,4.47,,,,,,,,,,,,,
2010,야간사고,1200,6736,6.06,122,4.07,1.81,10010,5.76,,,,,,,,,,,,,
2010,어린이보행사고,1200,404,6.12,3,3.8,0.74,408,6.09,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1200,71,9.69,1,11.11,1.41,73,9.61,,,,,,,,,,,,,
2010,고령운전사고,1200,722,5.72,15,2.74,2.08,1014,5.43,,,,,,,,,,,,,
2010,고령보행사고,1200,672,7.64,47,4.87,6.99,634,8,,,,,,,,,,,,,
2010,뺑소니사고,1200,623,5.31,13,4.8,2.09,978,5.19,,,,,,,,,,,,,
2010,무면허사고,1200,496,5.59,20,5.17,4.03,737,5.55,,,,,,,,,,,,,
2010,전체,1201,445,0.2,5,0.09,1.12,633,0.18,880.23,177.95,1,17,45,61,193,54,61,147,278,20,0
2010,어린이사고,1201,16,0.11,0,0,0,17,0.1,,,,,,,,,,,,,
2010,노인사고,1201,55,0.21,1,0.06,1.82,57,0.21,,,,,,,,,,,,,
2010,보행자사고,1201,151,0.3,3,0.14,1.99,153,0.3,,,,,,,,,,,,,
2010,자전거사고,1201,2,0.08,0,0,0,2,0.07,,,,,,,,,,,,,
2010,야간사고,1201,203,0.18,3,0.1,1.48,307,0.18,,,,,,,,,,,,,
2010,어린이보행사고,1201,12,0.18,0,0,0,13,0.19,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1201,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1201,31,0.25,1,0.18,3.23,47,0.25,,,,,,,,,,,,,
2010,고령보행사고,1201,25,0.28,1,0.1,4,25,0.32,,,,,,,,,,,,,
2010,뺑소니사고,1201,10,0.09,1,0.37,10,20,0.11,,,,,,,,,,,,,
2010,무면허사고,1201,13,0.15,0,0,0,19,0.14,,,,,,,,,,,,,
2010,전체,1202,512,0.23,7,0.13,1.37,714,0.21,402.93,157.98,0,30,65,90,219,46,40,158,342,12,0
2010,어린이사고,1202,31,0.22,0,0,0,33,0.19,,,,,,,,,,,,,
2010,노인사고,1202,77,0.3,5,0.29,6.49,76,0.28,,,,,,,,,,,,,
2010,보행자사고,1202,162,0.32,5,0.24,3.09,165,0.32,,,,,,,,,,,,,
2010,자전거사고,1202,4,0.15,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1202,205,0.18,5,0.17,2.44,295,0.17,,,,,,,,,,,,,
2010,어린이보행사고,1202,21,0.32,0,0,0,22,0.33,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1202,3,0.41,0,0,0,3,0.39,,,,,,,,,,,,,
2010,고령운전사고,1202,24,0.19,0,0,0,29,0.16,,,,,,,,,,,,,
2010,고령보행사고,1202,42,0.48,4,0.41,9.52,39,0.49,,,,,,,,,,,,,
2010,뺑소니사고,1202,18,0.15,1,0.37,5.56,24,0.13,,,,,,,,,,,,,
2010,무면허사고,1202,18,0.2,1,0.26,5.56,30,0.23,,,,,,,,,,,,,
2010,전체,1203,621,0.28,7,0.13,1.13,856,0.25,603.74,120.15,0,28,63,126,270,80,33,170,430,21,0
2010,어린이사고,1203,23,0.16,0,0,0,26,0.15,,,,,,,,,,,,,
2010,노인사고,1203,67,0.26,1,0.06,1.49,67,0.24,,,,,,,,,,,,,
2010,보행자사고,1203,171,0.34,3,0.14,1.75,170,0.33,,,,,,,,,,,,,
2010,자전거사고,1203,2,0.08,0,0,0,2,0.07,,,,,,,,,,,,,
2010,야간사고,1203,289,0.26,3,0.1,1.04,427,0.25,,,,,,,,,,,,,
2010,어린이보행사고,1203,11,0.17,0,0,0,11,0.16,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1203,2,0.27,0,0,0,2,0.26,,,,,,,,,,,,,
2010,고령운전사고,1203,42,0.33,0,0,0,66,0.35,,,,,,,,,,,,,
2010,고령보행사고,1203,31,0.35,1,0.1,3.23,30,0.38,,,,,,,,,,,,,
2010,뺑소니사고,1203,24,0.2,0,0,0,42,0.22,,,,,,,,,,,,,
2010,무면허사고,1203,21,0.24,0,0,0,27,0.2,,,,,,,,,,,,,
2010,전체,1204,354,0.16,7,0.13,1.98,449,0.13,238.49,90.15,1,15,28,20,233,18,8,148,193,13,0
2010,어린이사고,1204,22,0.16,1,0.79,4.55,23,0.13,,,,,,,,,,,,,
2010,노인사고,1204,47,0.18,3,0.17,6.38,44,0.16,,,,,,,,,,,,,
2010,보행자사고,1204,149,0.3,4,0.19,2.68,147,0.29,,,,,,,,,,,,,
2010,야간사고,1204,156,0.14,2,0.07,1.28,218,0.13,,,,,,,,,,,,,
2010,어린이보행사고,1204,19,0.29,1,1.27,5.26,18,0.27,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1204,2,0.27,0,0,0,2,0.26,,,,,,,,,,,,,
2010,고령운전사고,1204,14,0.11,0,0,0,16,0.09,,,,,,,,,,,,,
2010,고령보행사고,1204,33,0.38,2,0.21,6.06,31,0.39,,,,,,,,,,,,,
2010,뺑소니사고,1204,15,0.13,1,0.37,6.67,32,0.17,,,,,,,,,,,,,
2010,무면허사고,1204,8,0.09,0,0,0,27,0.2,,,,,,,,,,,,,
2010,전체,1205,1781,0.8,37,0.68,2.08,2495,0.72,447.29,121.15,0,72,259,291,892,93,103,500,1233,48,0
2010,어린이사고,1205,76,0.54,1,0.79,1.32,91,0.53,,,,,,,,,,,,,
2010,노인사고,1205,190,0.74,8,0.46,4.21,189,0.69,,,,,,,,,,,,,
2010,보행자사고,1205,510,1.01,18,0.86,3.53,533,1.05,,,,,,,,,,,,,
2010,자전거사고,1205,5,0.19,1,1.37,20,4,0.15,,,,,,,,,,,,,
2010,야간사고,1205,912,0.82,20,0.67,2.19,1330,0.77,,,,,,,,,,,,,
2010,어린이보행사고,1205,45,0.68,1,1.27,2.22,45,0.67,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1205,9,1.23,1,11.11,11.11,9,1.18,,,,,,,,,,,,,
2010,고령운전사고,1205,95,0.75,3,0.55,3.16,147,0.79,,,,,,,,,,,,,
2010,고령보행사고,1205,82,0.93,5,0.52,6.1,79,1,,,,,,,,,,,,,
2010,뺑소니사고,1205,58,0.49,3,1.11,5.17,100,0.53,,,,,,,,,,,,,
2010,무면허사고,1205,47,0.53,1,0.26,2.13,76,0.57,,,,,,,,,,,,,
2010,전체,1206,1029,0.46,13,0.24,1.26,1465,0.42,362.79,114.66,0,42,128,135,522,93,69,374,629,26,0
2010,어린이사고,1206,62,0.44,0,0,0,74,0.43,,,,,,,,,,,,,
2010,노인사고,1206,116,0.45,6,0.34,5.17,114,0.42,,,,,,,,,,,,,
2010,보행자사고,1206,388,0.77,12,0.58,3.09,394,0.77,,,,,,,,,,,,,
2010,자전거사고,1206,13,0.49,0,0,0,13,0.48,,,,,,,,,,,,,
2010,야간사고,1206,520,0.47,5,0.17,0.96,795,0.46,,,,,,,,,,,,,
2010,어린이보행사고,1206,32,0.48,0,0,0,34,0.51,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1206,9,1.23,0,0,0,10,1.32,,,,,,,,,,,,,
2010,고령운전사고,1206,52,0.41,0,0,0,72,0.39,,,,,,,,,,,,,
2010,고령보행사고,1206,67,0.76,6,0.62,8.96,61,0.77,,,,,,,,,,,,,
2010,뺑소니사고,1206,58,0.49,0,0,0,91,0.48,,,,,,,,,,,,,
2010,무면허사고,1206,37,0.42,1,0.26,2.7,52,0.39,,,,,,,,,,,,,
2010,전체,1207,985,0.44,17,0.31,1.73,1269,0.37,326.26,101.8,0,50,113,177,494,47,68,320,632,33,0
2010,어린이사고,1207,49,0.35,0,0,0,54,0.31,,,,,,,,,,,,,
2010,노인사고,1207,115,0.45,7,0.4,6.09,111,0.41,,,,,,,,,,,,,
2010,보행자사고,1207,327,0.65,7,0.34,2.14,329,0.65,,,,,,,,,,,,,
2010,자전거사고,1207,22,0.83,2,2.74,9.09,21,0.77,,,,,,,,,,,,,
2010,야간사고,1207,472,0.42,8,0.27,1.69,623,0.36,,,,,,,,,,,,,
2010,어린이보행사고,1207,35,0.53,0,0,0,35,0.52,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1207,9,1.23,0,0,0,9,1.18,,,,,,,,,,,,,
2010,고령운전사고,1207,57,0.45,2,0.37,3.51,72,0.39,,,,,,,,,,,,,
2010,고령보행사고,1207,54,0.61,4,0.41,7.41,50,0.63,,,,,,,,,,,,,
2010,뺑소니사고,1207,26,0.22,0,0,0,37,0.2,,,,,,,,,,,,,
2010,무면허사고,1207,20,0.23,0,0,0,27,0.2,,,,,,,,,,,,,
2010,전체,1208,798,0.36,21,0.39,2.63,1111,0.32,254.5,82.52,0,39,124,107,432,37,32,252,512,34,0
2010,어린이사고,1208,43,0.31,0,0,0,47,0.27,,,,,,,,,,,,,
2010,노인사고,1208,55,0.21,4,0.23,7.27,55,0.2,,,,,,,,,,,,,
2010,보행자사고,1208,259,0.51,8,0.38,3.09,264,0.52,,,,,,,,,,,,,
2010,자전거사고,1208,4,0.15,1,1.37,25,3,0.11,,,,,,,,,,,,,
2010,야간사고,1208,435,0.39,13,0.43,2.99,627,0.36,,,,,,,,,,,,,
2010,어린이보행사고,1208,32,0.48,0,0,0,33,0.49,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1208,4,0.55,0,0,0,4,0.53,,,,,,,,,,,,,
2010,고령운전사고,1208,29,0.23,2,0.37,6.9,33,0.18,,,,,,,,,,,,,
2010,고령보행사고,1208,26,0.3,2,0.21,7.69,24,0.3,,,,,,,,,,,,,
2010,뺑소니사고,1208,34,0.29,4,1.48,11.76,57,0.3,,,,,,,,,,,,,
2010,무면허사고,1208,40,0.45,4,1.03,10,54,0.41,,,,,,,,,,,,,
2010,전체,1209,1272,0.57,19,0.35,1.49,1968,0.57,296.17,88.03,1,86,165,173,630,100,55,329,894,49,0
2010,어린이사고,1209,78,0.55,1,0.79,1.28,96,0.56,,,,,,,,,,,,,
2010,노인사고,1209,107,0.41,2,0.11,1.87,120,0.44,,,,,,,,,,,,,
2010,보행자사고,1209,336,0.67,6,0.29,1.79,348,0.68,,,,,,,,,,,,,
2010,자전거사고,1209,6,0.23,0,0,0,6,0.22,,,,,,,,,,,,,
2010,야간사고,1209,687,0.62,8,0.27,1.16,1085,0.62,,,,,,,,,,,,,
2010,어린이보행사고,1209,39,0.59,0,0,0,39,0.58,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1209,9,1.23,0,0,0,9,1.18,,,,,,,,,,,,,
2010,고령운전사고,1209,66,0.52,0,0,0,88,0.47,,,,,,,,,,,,,
2010,고령보행사고,1209,59,0.67,2,0.21,3.39,59,0.74,,,,,,,,,,,,,
2010,뺑소니사고,1209,83,0.71,1,0.37,1.2,132,0.7,,,,,,,,,,,,,
2010,무면허사고,1209,61,0.69,1,0.26,1.64,82,0.62,,,,,,,,,,,,,
2010,전체,1210,1102,0.49,21,0.39,1.91,1581,0.45,303.83,95.2,1,61,175,130,532,60,108,338,728,36,0
2010,어린이사고,1210,63,0.45,0,0,0,72,0.42,,,,,,,,,,,,,
2010,노인사고,1210,80,0.31,2,0.11,2.5,79,0.29,,,,,,,,,,,,,
2010,보행자사고,1210,341,0.68,10,0.48,2.93,345,0.68,,,,,,,,,,,,,
2010,자전거사고,1210,4,0.15,1,1.37,25,3,0.11,,,,,,,,,,,,,
2010,야간사고,1210,587,0.53,11,0.37,1.87,867,0.5,,,,,,,,,,,,,
2010,어린이보행사고,1210,36,0.55,0,0,0,36,0.54,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1210,4,0.55,0,0,0,4,0.53,,,,,,,,,,,,,
2010,고령운전사고,1210,53,0.42,0,0,0,79,0.42,,,,,,,,,,,,,
2010,고령보행사고,1210,42,0.48,2,0.21,4.76,40,0.5,,,,,,,,,,,,,
2010,뺑소니사고,1210,40,0.34,1,0.37,2.5,54,0.29,,,,,,,,,,,,,
2010,무면허사고,1210,39,0.44,5,1.29,12.82,53,0.4,,,,,,,,,,,,,
2010,전체,1211,964,0.43,12,0.22,1.24,1401,0.4,374.13,111.43,0,47,85,95,522,103,64,292,647,25,0
2010,어린이사고,1211,52,0.37,0,0,0,61,0.36,,,,,,,,,,,,,
2010,노인사고,1211,117,0.45,7,0.4,5.98,122,0.45,,,,,,,,,,,,,
2010,보행자사고,1211,299,0.59,9,0.43,3.01,298,0.59,,,,,,,,,,,,,
2010,자전거사고,1211,11,0.41,0,0,0,11,0.4,,,,,,,,,,,,,
2010,야간사고,1211,450,0.4,7,0.23,1.56,655,0.38,,,,,,,,,,,,,
2010,어린이보행사고,1211,28,0.42,0,0,0,29,0.43,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1211,1,0.14,0,0,0,2,0.26,,,,,,,,,,,,,
2010,고령운전사고,1211,58,0.46,2,0.37,3.45,86,0.46,,,,,,,,,,,,,
2010,고령보행사고,1211,63,0.72,6,0.62,9.52,57,0.72,,,,,,,,,,,,,
2010,뺑소니사고,1211,61,0.52,0,0,0,94,0.5,,,,,,,,,,,,,
2010,무면허사고,1211,36,0.41,1,0.26,2.78,51,0.38,,,,,,,,,,,,,
2010,전체,1212,820,0.37,24,0.44,2.93,1388,0.4,1237.38,200.66,1,41,120,37,555,48,13,68,726,26,0
2010,어린이사고,1212,36,0.26,1,0.79,2.78,41,0.24,,,,,,,,,,,,,
2010,노인사고,1212,67,0.26,1,0.06,1.49,93,0.34,,,,,,,,,,,,,
2010,보행자사고,1212,68,0.13,6,0.29,8.82,67,0.13,,,,,,,,,,,,,
2010,자전거사고,1212,6,0.23,0,0,0,7,0.26,,,,,,,,,,,,,
2010,야간사고,1212,296,0.27,13,0.43,4.39,503,0.29,,,,,,,,,,,,,
2010,어린이보행사고,1212,10,0.15,1,1.27,10,9,0.13,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1212,3,0.41,0,0,0,3,0.39,,,,,,,,,,,,,
2010,고령운전사고,1212,42,0.33,2,0.37,4.76,57,0.31,,,,,,,,,,,,,
2010,고령보행사고,1212,7,0.08,1,0.1,14.29,6,0.08,,,,,,,,,,,,,
2010,뺑소니사고,1212,34,0.29,0,0,0,50,0.27,,,,,,,,,,,,,
2010,무면허사고,1212,41,0.46,4,1.03,9.76,63,0.47,,,,,,,,,,,,,
2010,전체,1213,697,0.31,13,0.24,1.87,886,0.25,326.54,80.23,1,25,96,106,339,39,69,240,437,20,0
2010,어린이사고,1213,32,0.23,0,0,0,35,0.2,,,,,,,,,,,,,
2010,노인사고,1213,82,0.32,9,0.51,10.98,76,0.28,,,,,,,,,,,,,
2010,보행자사고,1213,242,0.48,8,0.38,3.31,243,0.48,,,,,,,,,,,,,
2010,자전거사고,1213,7,0.26,1,1.37,14.29,6,0.22,,,,,,,,,,,,,
2010,야간사고,1213,364,0.33,3,0.1,0.82,504,0.29,,,,,,,,,,,,,
2010,어린이보행사고,1213,21,0.32,0,0,0,21,0.31,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1213,3,0.41,0,0,0,3,0.39,,,,,,,,,,,,,
2010,고령운전사고,1213,25,0.2,1,0.18,4,28,0.15,,,,,,,,,,,,,
2010,고령보행사고,1213,47,0.53,6,0.62,12.77,43,0.54,,,,,,,,,,,,,
2010,뺑소니사고,1213,47,0.4,0,0,0,70,0.37,,,,,,,,,,,,,
2010,무면허사고,1213,20,0.23,1,0.26,5,24,0.18,,,,,,,,,,,,,
2010,전체,1214,726,0.32,5,0.09,0.69,1024,0.29,405.12,105.99,0,26,78,122,345,59,69,205,504,17,0
2010,어린이사고,1214,41,0.29,0,0,0,45,0.26,,,,,,,,,,,,,
2010,노인사고,1214,70,0.27,2,0.11,2.86,71,0.26,,,,,,,,,,,,,
2010,보행자사고,1214,206,0.41,2,0.1,0.97,207,0.41,,,,,,,,,,,,,
2010,자전거사고,1214,7,0.26,0,0,0,7,0.26,,,,,,,,,,,,,
2010,야간사고,1214,362,0.33,3,0.1,0.83,555,0.32,,,,,,,,,,,,,
2010,어린이보행사고,1214,21,0.32,0,0,0,21,0.31,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1214,4,0.55,0,0,0,4,0.53,,,,,,,,,,,,,
2010,고령운전사고,1214,41,0.32,0,0,0,47,0.25,,,,,,,,,,,,,
2010,고령보행사고,1214,39,0.44,2,0.21,5.13,38,0.48,,,,,,,,,,,,,
2010,뺑소니사고,1214,26,0.22,0,0,0,42,0.22,,,,,,,,,,,,,
2010,무면허사고,1214,14,0.16,0,0,0,27,0.2,,,,,,,,,,,,,
2010,전체,1215,1304,0.58,19,0.35,1.46,1876,0.54,498.33,134.08,2,56,182,160,636,100,132,301,957,46,0
2010,어린이사고,1215,53,0.38,0,0,0,60,0.35,,,,,,,,,,,,,
2010,노인사고,1215,94,0.36,3,0.17,3.19,104,0.38,,,,,,,,,,,,,
2010,보행자사고,1215,313,0.62,7,0.34,2.24,324,0.64,,,,,,,,,,,,,
2010,자전거사고,1215,30,1.13,2,2.74,6.67,29,1.06,,,,,,,,,,,,,
2010,야간사고,1215,611,0.55,10,0.33,1.64,887,0.51,,,,,,,,,,,,,
2010,어린이보행사고,1215,32,0.48,0,0,0,32,0.48,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1215,7,0.95,0,0,0,7,0.92,,,,,,,,,,,,,
2010,고령운전사고,1215,66,0.52,2,0.37,3.03,106,0.57,,,,,,,,,,,,,
2010,고령보행사고,1215,34,0.39,1,0.1,2.94,33,0.42,,,,,,,,,,,,,
2010,뺑소니사고,1215,56,0.48,0,0,0,78,0.41,,,,,,,,,,,,,
2010,무면허사고,1215,61,0.69,0,0,0,86,0.65,,,,,,,,,,,,,
2010,전체,1216,437,0.2,17,0.31,3.89,769,0.22,421.16,105.37,1,31,41,46,231,52,21,81,319,37,0
2010,어린이사고,1216,28,0.2,0,0,0,34,0.2,,,,,,,,,,,,,
2010,노인사고,1216,58,0.22,2,0.11,3.45,70,0.26,,,,,,,,,,,,,
2010,보행자사고,1216,81,0.16,8,0.38,9.88,75,0.15,,,,,,,,,,,,,
2010,자전거사고,1216,4,0.15,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1216,187,0.17,8,0.27,4.28,332,0.19,,,,,,,,,,,,,
2010,어린이보행사고,1216,10,0.15,0,0,0,10,0.15,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1216,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1216,27,0.21,0,0,0,41,0.22,,,,,,,,,,,,,
2010,고령보행사고,1216,21,0.24,2,0.21,9.52,19,0.24,,,,,,,,,,,,,
2010,뺑소니사고,1216,33,0.28,1,0.37,3.03,55,0.29,,,,,,,,,,,,,
2010,무면허사고,1216,20,0.23,1,0.26,5,39,0.29,,,,,,,,,,,,,
2010,전체,1300,43963,19.38,1002,18.2,2.28,70818,20.09,379.78,93.87,42,2888,6207,3579,25130,2773,2248,9104,33263,1596,0
2010,어린이사고,1300,2948,20.92,16,12.7,0.54,3641,21.2,,,,,,,,,,,,,
2010,노인사고,1300,3829,14.84,260,14.84,6.79,4096,14.95,,,,,,,,,,,,,
2010,보행자사고,1300,9334,18.51,396,19.02,4.24,9445,18.56,,,,,,,,,,,,,
2010,자전거사고,1300,307,11.53,17,23.29,5.54,311,11.39,,,,,,,,,,,,,
2010,야간사고,1300,22331,20.09,597,19.93,2.67,35896,20.67,,,,,,,,,,,,,
2010,어린이보행사고,1300,1336,20.24,10,12.66,0.75,1360,20.3,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1300,128,17.46,2,22.22,1.56,134,17.63,,,,,,,,,,,,,
2010,고령운전사고,1300,1736,13.75,65,11.88,3.74,2673,14.32,,,,,,,,,,,,,
2010,고령보행사고,1300,1419,16.13,170,17.6,11.98,1268,16,,,,,,,,,,,,,
2010,뺑소니사고,1300,2992,25.51,54,19.93,1.8,4980,26.43,,,,,,,,,,,,,
2010,무면허사고,1300,1702,19.18,64,16.54,3.76,2688,20.25,,,,,,,,,,,,,
2010,전체,1302,4110,1.84,53,0.98,1.29,6360,1.83,372.05,105.39,2,179,614,482,2191,213,341,1027,3008,75,0
2010,어린이사고,1302,249,1.77,0,0,0,283,1.65,,,,,,,,,,,,,
2010,노인사고,1302,299,1.16,15,0.86,5.02,305,1.11,,,,,,,,,,,,,
2010,보행자사고,1302,1046,2.07,27,1.3,2.58,1068,2.1,,,,,,,,,,,,,
2010,자전거사고,1302,42,1.58,4,5.48,9.52,39,1.43,,,,,,,,,,,,,
2010,야간사고,1302,2245,2.02,38,1.27,1.69,3560,2.05,,,,,,,,,,,,,
2010,어린이보행사고,1302,132,2,0,0,0,135,2.02,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1302,15,2.05,0,0,0,15,1.97,,,,,,,,,,,,,
2010,고령운전사고,1302,118,0.93,2,0.37,1.69,160,0.86,,,,,,,,,,,,,
2010,고령보행사고,1302,146,1.66,14,1.45,9.59,132,1.67,,,,,,,,,,,,,
2010,뺑소니사고,1302,203,1.73,3,1.11,1.48,360,1.91,,,,,,,,,,,,,
2010,무면허사고,1302,114,1.28,7,1.81,6.14,174,1.31,,,,,,,,,,,,,
2010,전체,1303,2819,1.26,45,0.83,1.6,4573,1.32,282.88,86.65,6,107,382,280,1765,101,94,716,1972,131,0
2010,어린이사고,1303,159,1.13,1,0.79,0.63,192,1.12,,,,,,,,,,,,,
2010,노인사고,1303,225,0.87,10,0.57,4.44,238,0.87,,,,,,,,,,,,,
2010,보행자사고,1303,733,1.45,26,1.25,3.55,749,1.47,,,,,,,,,,,,,
2010,자전거사고,1303,11,0.41,1,1.37,9.09,11,0.4,,,,,,,,,,,,,
2010,야간사고,1303,1541,1.39,26,0.87,1.69,2602,1.5,,,,,,,,,,,,,
2010,어린이보행사고,1303,90,1.36,1,1.27,1.11,93,1.39,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1303,10,1.36,0,0,0,11,1.45,,,,,,,,,,,,,
2010,고령운전사고,1303,97,0.77,1,0.18,1.03,151,0.81,,,,,,,,,,,,,
2010,고령보행사고,1303,113,1.28,9,0.93,7.96,105,1.33,,,,,,,,,,,,,
2010,뺑소니사고,1303,267,2.28,3,1.11,1.12,455,2.42,,,,,,,,,,,,,
2010,무면허사고,1303,103,1.16,0,0,0,170,1.28,,,,,,,,,,,,,
2010,전체,1304,1808,0.81,34,0.63,1.88,2830,0.81,414.8,131.18,2,109,260,158,961,129,141,438,1308,62,0
2010,어린이사고,1304,134,0.95,1,0.79,0.75,167,0.97,,,,,,,,,,,,,
2010,노인사고,1304,163,0.63,13,0.74,7.98,171,0.62,,,,,,,,,,,,,
2010,보행자사고,1304,444,0.88,19,0.91,4.28,447,0.88,,,,,,,,,,,,,
2010,자전거사고,1304,15,0.56,0,0,0,16,0.59,,,,,,,,,,,,,
2010,야간사고,1304,909,0.82,20,0.67,2.2,1452,0.84,,,,,,,,,,,,,
2010,어린이보행사고,1304,66,1,1,1.27,1.52,67,1,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1304,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1304,70,0.55,2,0.37,2.86,101,0.54,,,,,,,,,,,,,
2010,고령보행사고,1304,66,0.75,11,1.14,16.67,55,0.69,,,,,,,,,,,,,
2010,뺑소니사고,1304,98,0.84,3,1.11,3.06,176,0.93,,,,,,,,,,,,,
2010,무면허사고,1304,59,0.66,2,0.52,3.39,85,0.64,,,,,,,,,,,,,
2010,전체,1305,1626,0.73,34,0.63,2.09,2472,0.71,258.58,78.84,0,66,247,209,915,74,64,402,1193,31,0
2010,어린이사고,1305,78,0.55,0,0,0,94,0.55,,,,,,,,,,,,,
2010,노인사고,1305,126,0.49,7,0.4,5.56,125,0.46,,,,,,,,,,,,,
2010,보행자사고,1305,417,0.83,22,1.06,5.28,420,0.83,,,,,,,,,,,,,
2010,자전거사고,1305,23,0.86,0,0,0,25,0.92,,,,,,,,,,,,,
2010,야간사고,1305,946,0.85,21,0.7,2.22,1510,0.87,,,,,,,,,,,,,
2010,어린이보행사고,1305,43,0.65,0,0,0,43,0.64,,,,,,,,,,,,,
2010,고령운전사고,1305,53,0.42,1,0.18,1.89,69,0.37,,,,,,,,,,,,,
2010,고령보행사고,1305,61,0.69,7,0.72,11.48,55,0.69,,,,,,,,,,,,,
